0 4 5924006 545222295518446048 0 691913 16
1 11 787790 1.42431149652705e+19 2 83604 4
0 8 394709 545222295518445840 1 26095 13
0 8 21048927 545222295518445944 5 419633 0
0 0 4530198 545222295518445664 4 553936 21
0 8 40442039 545222295518446032 0 792454 7
0 7 4432867 545222295518445880 0 188943 24
0 8 34745331 545222295518445656 0 698671 17
0 9 2961258 545222295518446048 0 88475 16
1 7 5406770 1.42431149652705e+19 3 440017 14
0 8 21725512 545222295518445928 5 438791 30
1 10 8318066 1.42431149652705e+19 0 822018 21
1 7 5410851 1.42431149652705e+19 0 431034 1
0 6 631199 545222295518445568 5 66018 17
0 11 2644936 545222295518445656 0 325080 29
0 3 7565587 545222295518445592 6 948081 8
1 10 1624202 1.42431149652705e+19 5 178055 21
0 9 6296454 545222295518445888 4 194734 25
0 9 16936036 545222295518445664 4 544069 21
0 8 150838 545222295518445632 3 28806 12
1 1 5630283 1.42431149652705e+19 2 559264 30
0 10 44387 545222295518445584 6 17381 26
1 4 4402824 1.42431149652705e+19 5 444585 12
1 4 6542674 1.42431149652705e+19 0 643306 24
0 1 1726527 545222295518445584 6 218801 7
0 8 2543795 545222295518446048 0 33357 18
0 9 57760 545222295518445584 6 27348 1
0 5 5568990 545222295518445632 3 648690 6
0 5 3547443 545222295518445592 6 419063 23
0 8 41090335 545222295518446048 0 805448 9
0 7 10117392 545222295518446064 0 420218 23
1 5 8818709 1.42431149652705e+19 5 869688 12
0 8 36281571 545222295518445840 1 729670 4
1 1 8129262 1.42431149652705e+19 4 797765 8
1 2 4847592 1.42431149652705e+19 6 492755 24
0 7 3426477 545222295518445664 4 149075 20
0 7 23147434 545222295518445976 0 968901 10
0 8 47821884 545222295518445888 4 940525 26
1 10 1889685 1.42431149652705e+19 6 201493 11
0 5 3639801 545222295518445584 6 430098 15
0 0 291289 545222295518445584 6 39719 12
0 7 9686939 545222295518445952 1 396234 9
0 1 834496 545222295518445600 2 102257 1
0 9 11201072 545222295518446040 0 358179 1
0 11 3464491 545222295518445584 6 439344 19
1 3 3555177 1.42431149652705e+19 0 348594 21
0 0 1120319 545222295518445648 0 126156 6
0 3 927024 545222295518445648 0 113003 14
1 0 6662249 1.42431149652705e+19 2 669154 14
1 7 3901744 1.42431149652705e+19 2 323251 11
0 11 7833718 545222295518445592 6 984353 23
0 8 11037865 545222295518446048 0 220478 27
0 8 3273851 545222295518445600 2 79151 18
0 8 523117 545222295518445952 1 4382 28
1 10 8114130 1.42431149652705e+19 0 798358 9
1 2 2102907 1.42431149652705e+19 4 201251 5
0 7 21426382 545222295518445696 5 903171 7
0 9 9721605 545222295518446064 0 304934 31
0 8 35854715 545222295518446048 0 719599 10
1 5 5371074 1.42431149652705e+19 6 540104 18
0 8 40185060 545222295518445880 0 802118 9
0 8 25814638 545222295518446032 0 516152 8
0 8 43947070 545222295518445720 1 881612 17
0 7 7205018 545222295518445600 2 307560 18
0 8 47476666 545222295518445648 0 952616 31
0 8 43926750 545222295518445648 0 883179 8
0 9 31361110 545222295518446040 0 988592 5
0 8 47517224 545222295518445880 0 947280 15
1 4 9471251 1.42431149652705e+19 6 951589 13
1 11 4580315 1.42431149652705e+19 3 458562 9
1 10 7360057 1.42431149652705e+19 6 738393 15
1 7 8518443 1.42431149652705e+19 3 699283 13
1 8 532916 1.42431149652705e+19 2 44848 21
0 8 37546228 545222295518445864 3 749928 20
1 5 8511133 1.42431149652705e+19 5 841911 13
1 1 6636267 1.42431149652705e+19 0 655120 18
0 9 21097043 545222295518446064 0 669162 17
1 6 8193539 1.42431149652705e+19 4 760170 27
0 4 3401937 545222295518445656 0 409442 26
0 9 8449330 545222295518445664 4 272968 27
0 4 5243077 545222295518445664 4 636183 3
0 8 22706003 545222295518445856 4 448788 9
0 1 468544 545222295518445664 4 34810 17
0 0 2761057 545222295518445592 6 347595 4
0 9 21009403 545222295518445872 0 664841 0
1 8 7322348 1.42431149652705e+19 6 620526 20
1 8 6034728 1.42431149652705e+19 0 494660 6
1 1 1196768 1.42431149652705e+19 0 109338 14
0 8 26621828 545222295518446032 0 531621 2
0 7 6218036 545222295518445848 1 267589 6
1 4 2924651 1.42431149652705e+19 5 294513 7
0 9 22018200 545222295518445888 4 701585 24
0 0 1949229 545222295518445568 5 250128 5
0 8 34403271 545222295518446064 0 687234 0
1 6 10051575 1.42431149652705e+19 4 932582 23
1 8 11278249 1.42431149652705e+19 5 937678 29
0 11 6489038 545222295518445656 0 804377 22
1 3 6180905 1.42431149652705e+19 0 608280 14
0 8 7422130 545222295518445952 1 139314 11
1 9 2275033 1.42431149652705e+19 2 223513 2
0 9 30941451 545222295518445856 4 984970 21
0 5 3156368 545222295518445664 4 365674 13
0 11 6082250 545222295518445592 6 767448 5
0 7 17861863 545222295518445944 5 747550 0
0 2 5612833 545222295518445568 5 709244 10
0 8 2832639 545222295518445880 0 43911 2
0 6 5661914 545222295518445584 6 507195 11
0 8 36058025 545222295518445872 0 701465 19
0 7 9765357 545222295518445888 4 404594 29
0 6 2196808 545222295518445592 6 201450 27
0 4 2896756 545222295518445632 3 358123 8
0 6 5835853 545222295518445656 0 520661 17
1 11 259901 1.42431149652705e+19 0 9538 26
1 3 3681124 1.42431149652705e+19 5 379085 2
0 9 12647653 545222295518446040 0 401228 6
1 10 4244144 1.42431149652705e+19 3 423374 23
0 4 2743901 545222295518445664 4 334601 17
1 2 3904709 1.42431149652705e+19 0 384555 15
1 10 7138388 1.42431149652705e+19 2 709528 2
0 8 17414022 545222295518446008 4 351603 4
0 8 48389884 545222295518446040 0 968639 11
0 8 7326900 545222295518446008 4 133188 23
0 8 37509855 545222295518445656 0 755072 17
1 0 8325277 1.42431149652705e+19 0 827949 7
0 9 1081590 545222295518445592 6 50863 16
0 7 2446386 545222295518445664 4 110926 17
1 11 3010710 1.42431149652705e+19 0 299561 7
0 7 21858984 545222295518445584 6 922838 4
1 2 426611 1.42431149652705e+19 6 57575 26
1 7 6462739 1.42431149652705e+19 5 534321 18
1 9 8250775 1.42431149652705e+19 0 818261 5
1 5 3275256 1.42431149652705e+19 3 313367 20
1 4 8187907 1.42431149652705e+19 6 822965 19
0 8 49490942 545222295518445984 0 989753 19
0 7 2603738 545222295518445936 1 99643 21
1 9 7863184 1.42431149652705e+19 5 789045 11
1 7 6357554 1.42431149652705e+19 0 500047 2
1 8 99572 1.42431149652705e+19 6 6022 31
0 0 6414589 545222295518445592 6 808772 27
0 8 7752353 545222295518446040 0 150740 12
1 4 206667 1.42431149652705e+19 3 10056 24
0 5 662341 545222295518445600 2 80806 25
0 8 13164732 545222295518446064 0 264926 28
0 6 6202729 545222295518445648 0 556447 24
1 3 7148414 1.42431149652705e+19 2 713231 18
1 4 5675626 1.42431149652705e+19 6 571598 12
1 8 3308109 1.42431149652705e+19 5 286484 24
0 7 8806701 545222295518445584 6 377474 17
0 8 16493586 545222295518445864 3 325037 20
1 10 5960511 1.42431149652705e+19 3 590637 30
1 7 7211829 1.42431149652705e+19 5 595299 13
0 9 7964306 545222295518445880 0 251820 16
0 5 1149267 545222295518445584 6 139588 30
1 9 2507859 1.42431149652705e+19 5 262652 0
0 8 3910118 545222295518445952 1 75284 6
0 7 22021963 545222295518445936 1 909524 2
0 8 19983361 545222295518445984 0 402583 6
0 7 17828256 545222295518445584 6 753134 22
1 10 2716303 1.42431149652705e+19 4 259845 3
0 9 28883091 545222295518445864 3 920927 5
1 9 4954686 1.42431149652705e+19 5 497798 0
1 9 2361608 1.42431149652705e+19 6 238857 14
0 8 32369279 545222295518445632 3 653080 20
0 9 20030934 545222295518446040 0 640071 13
1 8 9305784 1.42431149652705e+19 2 786029 3
0 2 4475481 545222295518445568 5 572011 17
0 7 18571228 545222295518445952 1 774882 6
1 8 9255654 1.42431149652705e+19 0 773755 31
1 1 2059174 1.42431149652705e+19 0 192065 11
1 11 297411 1.42431149652705e+19 4 5392 6
0 9 18097816 545222295518445824 5 582468 17
0 4 7467397 545222295518445664 4 916169 7
0 8 1999006 545222295518445728 1 53902 27
0 8 27498399 545222295518446008 4 550233 30
1 10 2946548 1.42431149652705e+19 6 304889 19
0 4 7182565 545222295518445600 2 887118 26
1 3 2579194 1.42431149652705e+19 2 256685 9
1 9 6724612 1.42431149652705e+19 2 668133 30
0 2 2954876 545222295518445584 6 376530 6
1 11 8744690 1.42431149652705e+19 5 887686 30
0 9 10628210 545222295518445592 6 346183 20
1 9 4593637 1.42431149652705e+19 0 451999 5
1 5 5026412 1.42431149652705e+19 6 497576 19
1 10 6467588 1.42431149652705e+19 5 645733 31
1 7 8524424 1.42431149652705e+19 2 703027 15
0 11 2554805 545222295518445600 2 319103 9
0 5 1462332 545222295518445568 5 179313 22
0 4 8032983 545222295518445584 6 998121 15
0 11 7744153 545222295518445656 0 955749 12
0 7 9209193 545222295518445936 1 381783 11
0 9 6579454 545222295518445720 1 213581 7
0 0 7535277 545222295518445632 3 939192 15
1 7 9941977 1.42431149652705e+19 5 826346 9
0 2 1400604 545222295518445632 3 182453 7
0 8 21449099 545222295518445664 4 435464 0
1 10 2911570 1.42431149652705e+19 6 295573 18
1 2 5679909 1.42431149652705e+19 4 553422 18
1 7 9612906 1.42431149652705e+19 0 778967 20
0 8 17686365 545222295518446040 0 355844 13
0 3 7448616 545222295518445568 5 936636 9
1 5 961774 1.42431149652705e+19 5 103712 19
1 5 5298767 1.42431149652705e+19 4 513817 9
0 1 4507188 545222295518445600 2 568568 17
0 8 26560925 545222295518445792 4 535505 2
0 10 2834582 545222295518445648 0 321015 24
1 3 2483207 1.42431149652705e+19 5 255426 21
0 5 3075865 545222295518445656 0 359797 25
0 8 8917672 545222295518445880 0 168571 11
1 2 2093258 1.42431149652705e+19 0 201520 11
1 10 9736309 1.42431149652705e+19 0 964293 14
1 0 1281902 1.42431149652705e+19 5 150021 26
0 1 2048147 545222295518445584 6 266441 3
1 1 6387159 1.42431149652705e+19 0 634400 1
1 6 5508888 1.42431149652705e+19 0 515366 14
1 4 7416768 1.42431149652705e+19 5 748797 9
1 7 7707219 1.42431149652705e+19 2 628467 3
1 10 963147 1.42431149652705e+19 0 90590 13
0 0 397284 545222295518445632 3 42663 27
1 2 6742433 1.42431149652705e+19 6 684934 29
1 7 10144546 1.42431149652705e+19 5 830300 25
0 11 2172413 545222295518445648 0 268277 24
0 5 2525362 545222295518445584 6 299908 8
1 8 4471599 1.42431149652705e+19 5 389808 22
0 8 30789827 545222295518445664 4 620367 1
1 8 7785687 1.42431149652705e+19 6 660059 2
0 7 6203903 545222295518445872 0 254425 4
1 1 6962188 1.42431149652705e+19 2 696074 4
1 1 8241320 1.42431149652705e+19 3 819318 10
1 7 385139 1.42431149652705e+19 5 50677 27
0 8 29214984 545222295518445880 0 584308 4
1 2 1234577 1.42431149652705e+19 5 131890 23
0 8 8943221 545222295518445880 0 174623 17
1 7 11072623 1.42431149652705e+19 0 899367 14
0 7 4528938 545222295518445656 0 197091 23
0 4 4574915 545222295518445584 6 572849 9
1 0 7525350 1.42431149652705e+19 6 758215 11
1 8 5255406 1.42431149652705e+19 3 435588 4
0 8 27804372 545222295518445824 5 560539 17
0 9 3141370 545222295518445816 1 107372 31
0 8 8024106 545222295518445920 4 156328 0
1 2 9776773 1.42431149652705e+19 4 965083 19
0 9 18640852 545222295518445856 4 597224 9
1 8 1118532 1.42431149652705e+19 5 101864 2
0 4 711357 545222295518445632 3 81401 3
0 9 26223381 545222295518445600 2 842064 24
0 4 3146819 545222295518445568 5 397263 24
0 9 23775982 545222295518445584 6 765014 22
1 4 2591496 1.42431149652705e+19 3 252623 18
0 10 8249780 545222295518445568 5 945963 13
0 0 1807147 545222295518445600 2 227926 15
0 8 25841570 545222295518445632 3 524717 23
0 7 13733750 545222295518446008 4 576722 22
1 10 8222521 1.42431149652705e+19 5 829248 10
1 8 4688771 1.42431149652705e+19 0 396038 26
1 2 2196836 1.42431149652705e+19 5 234639 25
1 9 4546240 1.42431149652705e+19 5 460262 12
1 2 92903 1.42431149652705e+19 5 21866 14
1 0 3921635 1.42431149652705e+19 2 398015 27
0 2 6305168 545222295518445632 3 790104 22
0 7 3611548 545222295518445984 0 144952 5
0 5 4863756 545222295518445600 2 569299 14
0 6 10736935 545222295518445648 0 959571 26
1 0 1942885 1.42431149652705e+19 5 206505 1
1 9 1855664 1.42431149652705e+19 6 185844 30
0 4 5498197 545222295518445648 0 673382 0
0 8 38929466 545222295518445728 1 782298 18
1 0 840243 1.42431149652705e+19 0 80595 27
0 0 197644 545222295518445656 0 657 29
0 10 5895397 545222295518445664 4 673496 28
0 9 15150892 545222295518446032 0 483411 12
1 10 5253592 1.42431149652705e+19 6 533795 5
0 9 3283688 545222295518445880 0 101195 4
1 5 9094749 1.42431149652705e+19 0 893299 7
1 8 6589600 1.42431149652705e+19 6 561871 25
0 4 1493953 545222295518445664 4 183923 18
1 0 6314004 1.42431149652705e+19 2 632195 29
0 5 808773 545222295518445600 2 97588 10
1 7 1305137 1.42431149652705e+19 2 111785 6
1 6 180626 1.42431149652705e+19 2 16218 21
0 9 28462593 545222295518445744 0 911993 28
0 6 6520211 545222295518445656 0 581604 27
0 8 26699742 545222295518445952 1 518531 14
0 5 4454773 545222295518445632 3 521379 31
0 8 31513905 545222295518446048 0 627250 22
0 6 4994173 545222295518445856 4 426774 7
1 3 9668261 1.42431149652705e+19 5 975869 19
0 9 7457452 545222295518445848 1 241089 10
1 8 62203 1.42431149652705e+19 5 8753 1
1 2 5913426 1.42431149652705e+19 0 580263 27
0 9 22336722 545222295518445584 6 718770 4
0 8 26714394 545222295518446048 0 524767 17
1 1 6539322 1.42431149652705e+19 6 661403 4
0 8 35010442 545222295518445808 1 702827 22
0 10 150649 545222295518445632 3 2479 9
0 2 711514 545222295518445664 4 68719 0
0 5 943593 545222295518445648 0 113202 22
0 8 49270472 545222295518445720 1 987114 16
0 9 3031793 545222295518445656 0 102899 27
1 1 3733585 1.42431149652705e+19 6 380948 2
0 8 13210470 545222295518446032 0 250486 7
0 9 690482 545222295518446040 0 22467 30
0 7 15977914 545222295518445656 0 676642 6
0 9 27538050 545222295518446032 0 867549 11
0 8 36361621 545222295518445984 0 722630 8
0 7 18337298 545222295518445872 0 768397 18
0 0 3331590 545222295518445600 2 421348 26
0 6 4850553 545222295518445664 4 434858 26
0 4 3350036 545222295518445568 5 421528 25
1 11 36240 1.42431149652705e+19 6 8867 7
0 0 5533486 545222295518445656 0 682158 29
1 6 4323870 1.42431149652705e+19 5 408079 30
0 7 10368550 545222295518445864 3 423671 2
1 7 2077721 1.42431149652705e+19 0 164474 29
0 6 6266780 545222295518445664 4 559218 8
0 11 6366196 545222295518445568 5 807883 28
1 8 3927791 1.42431149652705e+19 4 325660 6
1 2 188135 1.42431149652705e+19 3 24077 27
1 1 3871773 1.42431149652705e+19 2 390254 15
0 11 5128036 545222295518445664 4 627034 27
0 11 7203757 545222295518445656 0 888813 19
0 6 10377668 545222295518445648 0 925440 8
0 8 40027682 545222295518445848 1 802578 4
1 4 4214938 1.42431149652705e+19 5 429915 17
1 11 4332269 1.42431149652705e+19 6 439355 3
0 1 4356560 545222295518445648 0 543084 14
1 1 6769952 1.42431149652705e+19 0 670199 28
1 8 8562017 1.42431149652705e+19 5 734078 18
1 0 4658704 1.42431149652705e+19 5 482297 26
0 9 12883509 545222295518446064 0 411943 6
1 1 4671831 1.42431149652705e+19 5 482373 15
0 9 7902964 545222295518445744 0 255774 20
0 1 3100843 545222295518445656 0 377767 2
0 8 5006825 545222295518445656 0 113764 19
1 4 4215298 1.42431149652705e+19 5 422019 5
0 11 460140 545222295518445584 6 61324 14
1 9 2314425 1.42431149652705e+19 6 239895 26
1 5 2132911 1.42431149652705e+19 3 211695 2
1 6 10418558 1.42431149652705e+19 6 983943 9
0 8 40425702 545222295518445808 1 812224 25
1 2 5754159 1.42431149652705e+19 5 585662 30
0 7 8335475 545222295518446064 0 340236 20
0 10 1816759 545222295518445584 6 210962 21
0 9 15372849 545222295518445568 5 497980 2
0 8 37106098 545222295518445656 0 746850 7
1 0 7075093 1.42431149652705e+19 5 708958 15
1 4 4205639 1.42431149652705e+19 0 413936 26
1 8 2489923 1.42431149652705e+19 0 212318 4
0 1 6991784 545222295518445584 6 885227 21
0 3 142845 545222295518445632 3 24657 30
0 2 3152502 545222295518445656 0 384525 15
0 6 4769547 545222295518445648 0 428899 6
1 5 7797039 1.42431149652705e+19 4 756150 26
1 5 2301405 1.42431149652705e+19 6 233918 7
0 6 3458819 545222295518445632 3 310570 7
1 6 8302758 1.42431149652705e+19 2 778468 9
0 1 3477696 545222295518445664 4 426663 6
1 2 5772434 1.42431149652705e+19 5 584862 1
0 1 1219907 545222295518445664 4 141394 23
1 4 6545641 1.42431149652705e+19 0 645554 21
1 6 2249371 1.42431149652705e+19 4 204996 26
1 6 6193189 1.42431149652705e+19 4 574807 24
0 8 3001664 545222295518446040 0 54057 23
0 6 10586643 545222295518445584 6 946636 29
1 7 6783195 1.42431149652705e+19 6 555698 10
0 7 11684646 545222295518445728 1 493057 30
0 5 7176150 545222295518445976 0 811021 6
1 1 7922592 1.42431149652705e+19 3 787995 16
0 5 8248046 545222295518445568 5 967110 0
0 9 8708199 545222295518445600 2 285054 26
0 5 7838727 545222295518445632 3 917323 15
0 9 29526258 545222295518445632 3 946587 3
0 8 11901556 545222295518445816 1 245145 12
1 2 4966909 1.42431149652705e+19 2 494953 26
1 0 5196097 1.42431149652705e+19 0 519328 14
1 3 7087589 1.42431149652705e+19 0 704291 16
1 10 9599689 1.42431149652705e+19 4 944599 13
0 8 1553259 545222295518445584 6 33334 0
1 0 8366167 1.42431149652705e+19 6 846966 22
0 1 7775087 545222295518445600 2 979183 14
0 11 1937147 545222295518445592 6 246505 1
0 6 8987836 545222295518445568 5 804108 10
0 1 66767 545222295518445592 6 16945 29
0 8 637557 545222295518445880 0 13399 18
0 6 10781809 545222295518445880 0 953074 12
1 3 2011283 1.42431149652705e+19 2 198396 13
0 8 40111405 545222295518445872 0 800204 14
0 9 7745048 545222295518446064 0 224208 4
0 4 1734414 545222295518445664 4 204386 17
1 1 2684484 1.42431149652705e+19 5 275261 26
1 8 3717610 1.42431149652705e+19 6 328206 7
1 11 2601343 1.42431149652705e+19 5 259508 18
1 8 11093036 1.42431149652705e+19 5 950004 9
1 8 6171748 1.42431149652705e+19 0 507003 29
0 8 7519843 545222295518445872 0 144149 22
1 3 9729069 1.42431149652705e+19 5 980961 14
0 7 21511637 545222295518445584 6 909048 20
0 10 6394930 545222295518445568 5 732933 13
0 0 5770870 545222295518445592 6 728329 8
0 7 10614893 545222295518445600 2 452340 7
0 6 1631060 545222295518445632 3 147154 31
1 8 3951865 1.42431149652705e+19 0 334770 17
0 4 4922795 545222295518445600 2 612250 5
1 6 8899172 1.42431149652705e+19 4 829840 17
1 5 7063534 1.42431149652705e+19 6 703410 10
1 8 11250890 1.42431149652705e+19 0 944491 26
0 8 37133868 545222295518445632 3 747359 16
1 8 447426 1.42431149652705e+19 5 55318 7
1 6 5912485 1.42431149652705e+19 6 558027 24
0 0 2916856 545222295518445664 4 351172 1
1 0 7665544 1.42431149652705e+19 5 771819 23
0 6 5245776 545222295518445656 0 470679 13
0 0 7578938 545222295518445664 4 933562 19
0 6 468320 545222295518445600 2 47997 9
1 11 3158908 1.42431149652705e+19 5 310263 22
1 9 4148089 1.42431149652705e+19 4 399525 3
0 3 2880021 545222295518445664 4 353142 9
0 8 33417637 545222295518445968 0 665165 15
1 6 1671531 1.42431149652705e+19 6 161649 28
1 8 1478158 1.42431149652705e+19 5 141471 30
1 1 925474 1.42431149652705e+19 5 98914 0
1 8 4679560 1.42431149652705e+19 5 379137 14
0 9 2903470 545222295518445864 3 89763 3
0 8 27516238 545222295518445824 5 555040 13
0 7 14651185 545222295518445872 0 599622 28
0 5 5582215 545222295518445584 6 655260 27
1 8 11067442 1.42431149652705e+19 2 934144 13
1 7 6158959 1.42431149652705e+19 6 513883 21
0 9 1948627 545222295518445584 6 65034 22
1 1 6065405 1.42431149652705e+19 2 609102 15
1 7 2728618 1.42431149652705e+19 5 236644 7
0 9 12608035 545222295518446064 0 396785 19
0 9 3284426 545222295518445648 0 115195 18
0 7 7714180 545222295518445888 4 323417 9
0 7 2510321 545222295518445952 1 110489 31
0 8 10347571 545222295518445872 0 213171 27
0 8 31138456 545222295518446032 0 619829 25
1 4 9020616 1.42431149652705e+19 4 897280 20
0 3 778394 545222295518445592 6 100850 4
1 0 5107238 1.42431149652705e+19 0 498243 31
0 5 509212 545222295518445648 0 64750 19
1 4 7563126 1.42431149652705e+19 5 765432 26
1 10 8663243 1.42431149652705e+19 0 856576 29
1 3 8688231 1.42431149652705e+19 6 872855 14
1 8 4298367 1.42431149652705e+19 4 362104 14
0 8 40221734 545222295518445872 0 800340 0
0 11 7130415 545222295518445664 4 879531 15
0 8 12522358 545222295518446032 0 237732 15
0 7 17031304 545222295518446032 0 711174 19
1 5 7680342 1.42431149652705e+19 4 751435 14
1 9 9414489 1.42431149652705e+19 6 942308 24
0 8 12100242 545222295518446064 0 245538 28
0 5 5446556 545222295518445632 3 637482 17
0 7 23801410 545222295518445952 1 996601 0
1 7 8420406 1.42431149652705e+19 5 697363 24
0 0 4759816 545222295518445568 5 609485 3
0 11 3123474 545222295518445648 0 384828 27
1 7 9923805 1.42431149652705e+19 0 801533 29
0 10 7779590 545222295518445656 0 883368 12
0 9 1922279 545222295518445664 4 61758 24
0 8 17820767 545222295518445864 3 349397 15
0 8 26486429 545222295518446040 0 527929 3
0 9 6466836 545222295518445872 0 204236 11
1 6 5229236 1.42431149652705e+19 6 494376 1
0 9 11583516 545222295518446064 0 346640 4
0 4 7062777 545222295518445648 0 865835 1
1 2 1267119 1.42431149652705e+19 5 143716 8
0 1 2612992 545222295518445656 0 314899 30
1 4 8883049 1.42431149652705e+19 5 895480 25
1 6 10463047 1.42431149652705e+19 4 980091 19
0 8 23958536 545222295518445968 0 481751 10
1 6 2298725 1.42431149652705e+19 5 222007 17
0 8 27822051 545222295518445952 1 549617 2
0 11 6378565 545222295518445664 4 784408 10
1 2 3992027 1.42431149652705e+19 5 401229 17
0 8 45964620 545222295518445920 4 913612 11
1 2 5536327 1.42431149652705e+19 4 539984 6
0 8 24201710 545222295518445872 0 477369 23
0 9 22423881 545222295518445648 0 720948 29
1 3 6327644 1.42431149652705e+19 0 624935 6
0 8 4892441 545222295518445744 0 109856 29
0 8 17192627 545222295518445568 5 350758 30
0 8 3478269 545222295518445664 4 83478 10
0 8 14550673 545222295518445568 5 298842 1
1 7 8280383 1.42431149652705e+19 5 678374 31
1 11 7799736 1.42431149652705e+19 5 785033 25
0 1 6613882 545222295518445664 4 817221 1
1 0 8861510 1.42431149652705e+19 3 880153 9
0 8 3275258 545222295518445632 3 77605 5
1 4 5708558 1.42431149652705e+19 3 567543 30
0 5 2357802 545222295518445592 6 277784 30
0 9 6619724 545222295518446064 0 201952 11
1 11 8093855 1.42431149652705e+19 5 821598 6
1 2 4703881 1.42431149652705e+19 5 472782 30
0 11 427230 545222295518445648 0 57360 8
1 8 522035 1.42431149652705e+19 2 32618 20
1 0 7883058 1.42431149652705e+19 3 781078 7
0 9 6470694 545222295518445888 4 203920 6
0 9 13359447 545222295518445864 3 410171 26
1 0 9460014 1.42431149652705e+19 5 953312 24
1 3 1633375 1.42431149652705e+19 5 169069 3
0 9 21983884 545222295518445568 5 708405 13
0 8 47240370 545222295518446008 4 935709 15
0 8 12865526 545222295518446040 0 252908 16
0 9 8926240 545222295518445568 5 292386 12
1 8 10797376 1.42431149652705e+19 3 911923 26
0 4 6774770 545222295518445600 2 837328 5
0 2 2339142 545222295518445600 2 300400 1
0 8 1539264 545222295518446064 0 29219 30
1 8 5218050 1.42431149652705e+19 5 437205 7
0 9 2018650 545222295518445648 0 70174 8
0 9 23898246 545222295518446040 0 748535 9
0 8 41602091 545222295518445824 5 834379 20
0 8 858027 545222295518445880 0 29825 4
0 8 27830224 545222295518445976 0 547524 20
0 3 2381104 545222295518445600 2 299170 3
0 9 14149824 545222295518446048 0 447169 8
1 8 11710019 1.42431149652705e+19 6 994343 28
0 0 7960672 545222295518445632 3 996487 0
0 0 2792883 545222295518445600 2 350529 5
1 2 7846535 1.42431149652705e+19 6 790427 17
0 8 31122440 545222295518445888 4 624633 11
1 8 4194587 1.42431149652705e+19 5 363209 26
1 0 4743109 1.42431149652705e+19 6 476174 0
0 5 8177063 545222295518445592 6 958000 23
0 0 1195675 545222295518445656 0 142198 28
0 7 5769045 545222295518445664 4 247524 27
1 9 2579295 1.42431149652705e+19 5 257231 9
1 8 5967757 1.42431149652705e+19 6 518394 22
1 4 5996259 1.42431149652705e+19 6 602824 14
1 9 4510591 1.42431149652705e+19 5 450907 7
1 10 4740614 1.42431149652705e+19 6 481120 21
1 4 5518450 1.42431149652705e+19 6 560033 15
0 8 5597563 545222295518446048 0 101606 3
0 6 6796976 545222295518445984 0 583786 24
0 7 17651907 545222295518445656 0 745296 4
0 10 303269 545222295518445664 4 31392 28
1 9 4137538 1.42431149652705e+19 5 415705 30
1 3 677085 1.42431149652705e+19 6 80207 15
1 10 5375627 1.42431149652705e+19 3 531272 10
0 8 47114602 545222295518445568 5 947067 14
0 7 5774757 545222295518446064 0 235575 26
1 10 292657 1.42431149652705e+19 4 1172 25
0 9 14338761 545222295518446040 0 443341 6
1 2 483429 1.42431149652705e+19 5 60698 15
1 4 2056624 1.42431149652705e+19 4 192237 13
0 11 166067 545222295518445648 0 16111 29
1 6 1595560 1.42431149652705e+19 0 128832 21
1 5 6058793 1.42431149652705e+19 3 593862 17
0 11 7756227 545222295518445584 6 978986 29
1 0 5536732 1.42431149652705e+19 6 561488 4
1 3 2793352 1.42431149652705e+19 2 278740 4
0 6 3340338 545222295518445872 0 291717 19
1 4 7262098 1.42431149652705e+19 5 733746 26
0 0 5325122 545222295518445648 0 657673 0
0 2 31097 545222295518445584 6 8270 12
0 7 13874418 545222295518445872 0 575025 22
1 3 6884808 1.42431149652705e+19 4 681444 16
0 8 30586855 545222295518445600 2 617306 22
0 9 14843973 545222295518446032 0 471477 20
0 3 2214856 545222295518445656 0 270482 10
1 9 6209473 1.42431149652705e+19 5 622300 21
0 7 15575943 545222295518445984 0 647220 5
0 8 23371103 545222295518445584 6 472943 19
1 9 3873003 1.42431149652705e+19 5 385432 20
0 5 1608115 545222295518445600 2 193511 1
0 8 31550680 545222295518446064 0 626641 16
1 9 748934 1.42431149652705e+19 5 82135 2
1 7 3959679 1.42431149652705e+19 6 337079 11
0 7 19272116 545222295518445880 0 809519 21
0 8 18217801 545222295518445584 6 369474 16
0 5 5903466 545222295518445568 5 696262 22
1 2 9375157 1.42431149652705e+19 6 946613 0
1 7 2507833 1.42431149652705e+19 0 204749 10
1 7 9701119 1.42431149652705e+19 0 789023 20
1 2 6121612 1.42431149652705e+19 5 613575 17
0 9 16583144 545222295518446040 0 526800 23
0 5 6055933 545222295518445600 2 709403 2
1 11 4038511 1.42431149652705e+19 5 404495 21
1 11 9528155 1.42431149652705e+19 3 949721 18
0 11 6047707 545222295518445632 3 750320 23
0 0 1142054 545222295518445656 0 124954 17
0 6 6972440 545222295518445984 0 619439 0
0 11 2763785 545222295518445656 0 337083 29
1 5 4190679 1.42431149652705e+19 2 412787 27
1 1 2362910 1.42431149652705e+19 3 227310 31
1 6 1706410 1.42431149652705e+19 5 177540 9
1 7 10714032 1.42431149652705e+19 5 876893 18
1 6 6150836 1.42431149652705e+19 3 576763 30
0 5 2488030 545222295518445664 4 286434 16
0 8 41911360 545222295518445920 4 837009 7
1 4 5434257 1.42431149652705e+19 6 543420 10
1 2 4367339 1.42431149652705e+19 4 424945 30
0 8 43304669 545222295518445656 0 870243 17
